2021-03-06T11:30,23.2
2021-03-06T12:00,23.5
2021-03-06T12:30,23.6
2021-03-06T13:00,23.5
2021-03-06T13:30,23.8
2021-03-06T14:00,24.1
2021-03-06T14:30,24.8
2021-03-06T15:00,25.5
2021-03-06T15:30,26.0
2021-03-06T16:00,26.7
2021-03-06T16:30,25.9
2021-03-06T17:00,25.2
2021-03-06T17:30,25.1
2021-03-06T18:00,25.2
2021-03-06T18:30,24.8
2021-03-06T19:00,24.8
2021-03-06T19:30,24.6
2021-03-06T20:00,24.7
2021-03-06T20:30,24.4
2021-03-06T21:00,24.4
2021-03-06T21:30,24.4
2021-03-06T22:00,24.4
2021-03-06T22:30,24.2
2021-03-06T23:00,24.2
2021-03-06T23:30,24.1
2021-03-07T00:00,24.1
2021-03-07T00:30,24.0
2021-03-07T01:00,23.9
2021-03-07T01:30,23.9
2021-03-07T02:00,23.8
2021-03-07T02:30,23.8
2021-03-07T03:00,23.6
2021-03-07T03:30,23.6
2021-03-07T04:00,23.4
2021-03-07T04:30,23.3
2021-03-07T05:00,23.2
2021-03-07T05:30,23.2
2021-03-07T06:00,23.0
2021-03-07T06:30,23.0
2021-03-07T07:00,22.9
2021-03-07T07:30,22.9
2021-03-07T08:00,22.8
2021-03-07T08:30,22.8
2021-03-07T09:00,22.6
2021-03-07T09:30,22.6
2021-03-07T10:00,22.5
2021-03-07T10:30,22.6
2021-03-07T11:00,22.5
2021-03-07T11:30,22.5
2021-03-07T12:00,22.4
2021-03-07T12:30,22.6
2021-03-07T13:00,22.7
2021-03-07T13:30,22.7
2021-03-07T14:00,22.8
2021-03-07T14:30,22.6
2021-03-07T15:00,22.6
2021-03-07T15:30,22.7
2021-03-07T16:00,22.9
2021-03-07T16:30,23.1
2021-03-07T17:00,23.1
2021-03-07T17:30,23.1
2021-03-07T18:00,23.1
2021-03-07T18:30,23.1
2021-03-07T19:00,23.2
2021-03-07T19:30,23.1
2021-03-07T20:00,23.1
2021-03-07T20:30,23.2
2021-03-07T21:00,23.2
2021-03-07T21:30,23.2
2021-03-07T22:00,23.2
2021-03-07T22:30,23.2
2021-03-07T23:00,23.2
2021-03-07T23:30,23.1
2021-03-08T00:00,23.1
2021-03-08T00:30,23.1
2021-03-08T01:00,23.1
2021-03-08T01:30,23.0
2021-03-08T02:00,22.9
2021-03-08T02:30,22.9
2021-03-08T03:00,22.8
2021-03-08T03:30,22.8
2021-03-08T04:00,22.7
2021-03-08T04:30,22.6
2021-03-08T05:00,22.6
2021-03-08T05:30,22.5
2021-03-08T06:00,22.5
2021-03-08T06:30,22.4
2021-03-08T07:00,22.4
2021-03-08T07:30,22.3
2021-03-08T08:00,22.2
2021-03-08T08:30,22.4
2021-03-08T09:00,22.4
2021-03-08T09:30,22.5
2021-03-08T10:00,22.6
2021-03-08T10:30,22.6
2021-03-08T11:00,22.8
2021-03-08T11:30,23.1
